DATE,FEDFUNDS,IRLTLT01EZM156N,IRLTLT01GBM156N,IRLTLT01USM156N,IRLTLT01JPM156N
2004-12-01,0.11917098445595875,-0.04637216636079311,-0.03383578875551663,0.009546539379474916,-0.037878787878787845
2005-01-01,0.05555555555555536,-0.015097715013688173,0.0022729278841910894,-0.0023640661938535423,-0.06227630637079451
2005-02-01,0.09649122807017552,-0.005036327608982871,0.010238006120786514,-0.011848341232227444,0.083206106870229
2005-03-01,0.052000000000000046,0.040715846541089284,0.04524452968354997,0.07913669064748197,-0.0662438336856942
2005-04-01,0.06083650190114076,-0.050923588039867185,-0.03632193494578817,-0.03555555555555556,-0.051320754716981165
2005-05-01,0.07526881720430101,-0.04578677644291351,-0.04424683023930076,-0.04608294930875578,-0.01511535401750197
2005-06-01,0.01333333333333342,-0.04499031519633734,-0.0300183369931859,-0.033816425120772875,-0.07673667205169621
2005-07-01,0.07236842105263142,0.019022156663900835,0.003827572525497702,0.04499999999999993,0.13298337707786523
2005-08-01,0.07361963190184051,-0.00015078407720137132,0.005533468182558066,0.019138755980861344,0.05405405405405417
2005-09-01,0.03428571428571425,-0.04825818126979342,-0.0263589909593287,-0.014084507042253391,0.06227106227106227
2005-10-01,0.044198895027624197,0.05320868325146577,0.0326058562302598,0.06190476190476191,0.0434482758620689
2005-11-01,0.058201058201058364,0.06135283143768433,-0.008118301826043006,0.017937219730941756,-0.03899537343027093
2005-12-01,0.040000000000000036,-0.03353840047628498,-0.021864638642212775,-0.01541850220264318,0.023383768913342484
2006-01-01,0.03125,-0.004781460838955587,-0.033992319726923736,-0.01118568232662187,0.03965053763440851
2006-02-01,0.046620046620046596,0.046659003153830314,0.01941009030231644,0.03393665158371051,0.03296703296703307
2006-03-01,0.022271714922048824,0.05074626865671639,0.03933273957104699,0.03282275711159732,0.10075093867334162
2006-04-01,0.04357298474945548,0.07515008576329318,0.04632095791740953,0.057203389830508655,0.11199545196134175
2006-05-01,0.03131524008350728,0.012139794595672493,0.02901919118135332,0.024048096192384794,-0.05470347648261753
2006-06-01,0.010121457489878471,0.0036450508583110164,0.0033772156255378327,0.0,0.028123309897241766
2006-07-01,0.05010020040080154,0.005202326323280548,-0.0018222746275057267,-0.00391389432485334,0.01367701209889538
2006-08-01,0.00190839694656475,-0.031272123623758086,-0.0005369415807559008,-0.04125736738703334,-0.1344058121432279
2006-09-01,0.0,-0.03235724005846485,-0.021768561297947797,-0.032786885245901676,-0.023980815347721895
2006-10-01,0.0,0.01080785457575928,0.01390536443917223,0.0021186440677967155,0.055282555282555323
2006-11-01,0.0,-0.019890242959832993,-0.015231285884519496,-0.02748414376321373,-0.016298020954598424
2006-12-01,-0.0019047619047618536,0.02589311532294114,0.016346915427263964,-0.008695652173913104,-0.026627218934911157
2007-01-01,0.00190839694656475,0.05129913391072627,0.05409676371901706,0.043859649122807154,0.03647416413373872
2007-02-01,0.0019047619047618536,0.003582918982158345,0.005462685341109719,-0.008403361344537785,-0.0381231671554253
2007-03-01,0.0,-0.02302367941712191,-0.015645424836601363,-0.03389830508474578,-0.006707317073170627
2007-04-01,-0.0019011406844106071,0.0554851219330299,0.046582562144665385,0.028508771929824706,0.014732965009208066
2007-05-01,0.0,0.029958312725217207,0.02020262098772796,0.012793176972281328,0.048396854204476814
2007-06-01,0.0,0.06578857103656444,0.05563760736911649,0.0736842105263158,0.09809578765147142
2007-07-01,0.0019047619047618536,-0.006951596292481987,-0.0043629535538741715,-0.019607843137254832,-0.04939569101418817
2007-08-01,-0.04562737642585557,-0.0436651974764497,-0.04779602100436364,-0.06600000000000006,-0.1282476506357103
2007-09-01,-0.015936254980079556,-0.012854980457718823,-0.030505446707703054,-0.032119914346895206,0.07672796448953711
2007-10-01,-0.036437246963562875,0.007049022749118894,-0.007050152219195582,0.0022123893805310324,-0.04829210836277964
2007-11-01,-0.05672268907563016,-0.03379391845825186,-0.046655639825722184,-0.08388520971302427,-0.07363861386138615
2007-12-01,-0.055679287305122505,0.030648006585910936,-0.006897573154476144,-0.012048192771084487,0.019372077488309936
2008-01-01,-0.07075471698113212,-0.034255328860285705,-0.042865969277968374,-0.08780487804878034,-0.06356487549148093
2008-02-01,-0.24365482233502533,-0.021811565092043295,0.02913745130773515,0.0,0.0
2008-03-01,-0.12416107382550334,-0.016644924385176618,-0.0385863217545529,-0.06149732620320869,-0.1287613715885234
2008-04-01,-0.12643678160919547,0.05213118781476478,0.0445894263217097,0.04843304843304863,0.285140562248996
2008-05-01,-0.13157894736842102,0.03282975692904011,0.048479496898690355,0.05434782608695654,0.11124999999999985
2008-06-01,0.010101010101010166,0.08726516401781481,0.07025039541523737,0.05670103092783507,-0.09955005624296964
2008-07-01,0.004999999999999893,0.0010812384338676484,-0.030881139281807135,-0.02195121951219514,-0.03997501561524053
2008-08-01,-0.004975124378109319,-0.06615432547512712,-0.06390858319800374,-0.029925187032418865,-0.06896551724137923
2008-09-01,-0.09499999999999997,0.0018460854092525736,-0.033130937017369466,-0.05141388174807204,0.034940600978336844
2008-10-01,-0.4640883977900553,-0.019647892014297397,0.0019255596157632393,0.03252032520325199,0.0033760972316001503
2008-11-01,-0.5979381443298969,-0.04968522125096253,-0.07027888794251891,-0.07349081364829402,-0.07335127860026913
2008-12-01,-0.5897435897435898,-0.07346773424840325,-0.14876324258297902,-0.31444759206798867,-0.11837327523602037
2009-01-01,-0.0625,0.055451248681875454,0.01272145261879798,0.04132231404958686,0.047775947281713416
2009-02-01,0.4666666666666668,0.022540634061944065,0.005449739774925799,0.13888888888888884,0.003930817610062753
2009-03-01,-0.18181818181818188,-0.012916448215051668,-0.11929862597902396,-0.017421602787456525,0.03602192638997659
2009-04-01,-0.16666666666666663,-0.013061323032351524,0.04846601224728442,0.03900709219858167,0.05971277399848818
2009-05-01,0.19999999999999996,0.011277183884145892,0.062632073256633,0.12286689419795227,0.0563480741797433
2009-06-01,0.16666666666666674,0.04588776003870332,0.028034027509252546,0.1306990881458967,-0.07967589466576641
2009-07-01,-0.23809523809523803,-0.05430534033351064,0.027323285242201845,-0.043010752688172116,0.01687454145267786
2009-08-01,0.0,-0.04864388955464782,-0.028662586955384706,0.008426966292134797,-0.051948051948051854
2009-09-01,-0.0625,-0.005938303341902373,-0.015508050185773503,-0.05292479108635095,-0.0426179604261796
2009-10-01,-0.19999999999999996,-0.016369701828337968,-0.023710550784882156,-0.002941176470588225,0.11605723370429244
2009-11-01,0.0,0.008728572930907674,0.0530266954256422,0.002949852507374562,-0.10754985754985757
2009-12-01,0.0,0.009122185154295082,0.03402319642477125,0.055882352941176494,0.015163607342378427
2010-01-01,-0.08333333333333326,0.05924892814711513,0.02968794216768278,0.03899721448467974,0.028301886792452935
2010-02-01,0.18181818181818188,0.001365454013459333,0.014965646470955551,-0.01072386058981234,-0.00993883792048944
2010-03-01,0.23076923076923084,-0.029609428265316096,0.007163253249310664,0.01084010840108407,0.05096525096525095
2010-04-01,0.25,0.04218106995884763,0.0022485640962972564,0.03217158176943702,-0.05510653930933129
2010-05-01,0.0,-0.11345195386800844,-0.07888897017582353,-0.11168831168831173,-0.0225505443234838
2010-06-01,-0.10000000000000009,0.0019825642975475066,-0.046727734830032897,-0.0643274853801169,-0.1408114558472553
2010-07-01,0.0,-0.020545346126741526,-0.025550587385785972,-0.05937500000000007,-0.004629629629629761
2010-08-01,0.05555555555555558,-0.048870932034536185,-0.0785761108102716,-0.10299003322259126,-0.04837209302325585
2010-09-01,0.0,0.016380564445737544,-0.03275595422208477,-0.0185185185185186,-0.12218963831867047
2010-10-01,0.0,-0.04657487189763265,-0.018739407118416485,-0.04150943396226414,0.0055679287305121505
2010-11-01,0.0,0.11718609259592871,0.07902884145347899,0.0866141732283463,0.2857142857142858
2010-12-01,-0.052631578947368474,0.0937138864253273,0.09024463908184832,0.19202898550724656,-0.024117140396210157
2011-01-01,-0.05555555555555547,-0.03206703361509744,0.032550279793894354,0.03039513677811545,0.07060900264783765
2011-02-01,-0.05882352941176472,0.13698560584905195,0.04094116384514268,0.05604719764011801,0.02308326463314092
2011-03-01,-0.12499999999999989,0.002679348918212865,-0.03641846439341223,-0.04748603351955305,-0.02175664786462539
2011-04-01,-0.2857142857142857,0.0378337452958335,0.006232279462900614,0.014662756598240456,0.0008237232289951546
2011-05-01,-0.10000000000000009,-0.06254559498776968,-0.06821021292432006,-0.08381502890173409,-0.07983539094650205
2011-06-01,0.0,0.0021056968254331565,-0.02593215987219355,-0.05362776025236593,-0.030411449016100156
2011-07-01,-0.2222222222222221,0.05141264874494644,-0.029492736644798567,0.0,-0.008302583025830312
2011-08-01,0.4285714285714286,-0.08587131250814606,-0.1600627697136131,-0.2333333333333334,-0.04837209302325585
2011-09-01,-0.20000000000000007,-0.040422043202395286,-0.10034850716775057,-0.13913043478260867,-0.04692082111436946
2011-10-01,-0.12499999999999989,0.010054482417038102,0.009984025559105492,0.08585858585858586,0.06461538461538474
2011-11-01,0.1428571428571428,0.07740401118030715,-0.09383155397390264,-0.06511627906976747,0.023121387283236983
2011-12-01,-0.12499999999999989,-0.0685205834831486,-0.04751930881005373,-0.01492537313432829,-0.0856873822975519
2012-01-01,0.1428571428571428,-0.0457343887423044,-0.033168407549935885,-0.005050505050505083,-0.012358393408856805
2012-02-01,0.25,-0.04093701996927801,0.051506823351023634,0.0,0.0031282586027112647
2012-03-01,0.30000000000000004,-0.12386214996930156,0.0468207832003964,0.10152284263959399,0.004158004158004269
2012-04-01,0.0769230769230771,0.030102678163371088,-0.0479121825226001,-0.055299539170507006,-0.053830227743271175
2012-05-01,0.1428571428571428,0.043213345558874794,-0.12212325360582355,-0.12195121951219501,-0.07439824945295415
2012-06-01,0.0,-0.03442018712787065,-0.08848372476308197,-0.09999999999999998,-0.06737588652482263
2012-07-01,0.0,-0.046247357293868974,-0.06639168267600859,-0.05555555555555558,-0.011406844106463865
2012-08-01,-0.1875,-0.07348911671438696,0.012830599770017548,0.09803921568627438,0.025641025641025772
2012-09-01,0.0769230769230771,-0.19658403668505342,0.029100687182551432,0.023809523809523725,-0.053750000000000075
2012-10-01,0.1428571428571428,-0.04644718338985865,0.028974567413773133,0.01744186046511631,0.003963011889035695
2012-11-01,0.0,-0.02550422901756655,0.0011286044805598472,-0.05714285714285716,-0.06184210526315792
2012-12-01,0.0,-0.06574086437886673,0.04092215771377039,0.042424242424242475,0.09537166900420768
2013-01-01,-0.12499999999999989,0.1400666984278225,0.12606270644934203,0.11046511627906974,-0.007682458386683799
2013-02-01,0.0714285714285714,0.19440033430839954,0.04741524404905029,0.03664921465968596,-0.13677419354838705
2013-03-01,-0.06666666666666654,0.05926807081379892,-0.09241999908176868,-0.010101010101010055,-0.26457399103139023
2013-04-01,0.0714285714285714,-0.05697582243361077,-0.09834075273168752,-0.10204081632653061,0.19715447154471533
2013-05-01,-0.2666666666666666,-0.059402472768029124,0.09189856373429084,0.09659090909090895,0.4923599320882852
2013-06-01,-0.18181818181818188,0.14351145038167923,0.1850272325557496,0.1917098445595855,-0.06484641638225264
2013-07-01,0.0,0.009834250545442735,0.07141308589515694,0.1217391304347828,-0.038929440389294356
2013-08-01,-0.11111111111111105,-0.0014188513753186083,0.09623634156212058,0.0620155038759691,-0.10379746835443049
2013-09-01,0.0,0.10020344237414025,0.05002215002953325,0.025547445255474477,-0.05508474576271172
2013-10-01,0.125,-0.07173466392720873,-0.05832718067714382,-0.06761565836298933,-0.11808669656203297
2013-11-01,-0.11111111111111105,0.002719281603743795,0.03039127837514921,0.03816793893129766,0.025423728813559254
2013-12-01,0.125,0.04477800201816362,0.06739618812957482,0.06617647058823528,0.13719008264462795
2014-01-01,-0.2222222222222221,-0.03042375950742482,-0.01215289564804134,-0.01379310344827589,-0.10755813953488369
2014-02-01,0.0,-0.038507035238451115,-0.03274914089347081,-0.05244755244755239,-0.0456026058631922
2014-03-01,0.1428571428571428,-0.0654644348755139,-0.011013607133975256,0.0036900369003691758,0.03242320819112621
2014-04-01,0.125,-0.09568681794560885,-0.015087832740597107,-0.003676470588235392,0.008264462809917328
2014-05-01,0.0,-0.021185304371145075,-0.01561075245285759,-0.05535055350553497,-0.07213114754098371
2014-06-01,0.11111111111111116,-0.10931506849315076,0.0316054688947347,0.015625,-0.053003533568904415
2014-07-01,-0.10000000000000009,-0.05158852221294541,-0.01792256303426465,-0.023076923076923106,-0.016791044776119368
2014-08-01,0.0,-0.0780707037946532,-0.07299857367516371,-0.047244094488189003,-0.07400379506641375
2014-09-01,0.0,-0.07101216202633431,-0.016885627490432875,0.045454545454545414,0.018442622950819665
2014-10-01,0.0,-0.08579929672707609,-0.09831855210883245,-0.09090909090909094,-0.06438631790744465
2014-11-01,0.0,-0.043079472158115806,-0.038987048822822556,0.013043478260869712,-0.09677419354838723
2014-12-01,0.33333333333333326,-0.10469358728588218,-0.10679386838327232,-0.05150214592274682,-0.2142857142857142
2015-01-01,-0.08333333333333326,-0.12418842381544415,-0.176128998807487,-0.14932126696832582,-0.16666666666666663
2015-02-01,0.0,-0.045268138801261903,0.09282567652611706,0.05319148936170226,0.19999999999999996
2015-03-01,0.0,-0.21377829175615393,0.03317016988194643,0.030303030303030276,0.21212121212121215
2015-04-01,0.09090909090909083,-0.10611472998529103,-0.021793656986790144,-0.0490196078431373,-0.15000000000000002
2015-05-01,0.0,0.5667606958157028,0.1534472934472937,0.13402061855670122,0.1470588235294117
2015-06-01,0.08333333333333348,0.2491372843210804,0.07177789853282612,0.07272727272727253,0.16666666666666674
2015-07-01,0.0,-0.08197705843492886,-0.015809365781710882,-0.016949152542372947,-0.098901098901099
2015-08-01,0.0769230769230771,-0.0891665576344367,-0.07277665901746821,-0.06465517241379304,-0.07317073170731703
2015-09-01,0.0,0.06363571069453422,-0.04974998737309966,0.0,-0.07894736842105265
2015-10-01,-0.14285714285714302,-0.1875211020325478,-0.018815775486339947,-0.04608294930875578,-0.1428571428571428
2015-11-01,0.0,-0.04155585106382986,0.07145178764897064,0.09178743961352653,0.0
2015-12-01,1.0,0.034772806104752085,-0.027554476970524266,-0.008849557522123686,-0.09999999999999987
2016-01-01,0.41666666666666674,-0.06737618369228193,-0.07283976291982941,-0.06696428571428592,-0.6481481481481481
2016-02-01,0.11764705882352944,-0.06577410369305414,-0.15706835641787698,-0.14832535885167453,-1.6842105263157894
2016-03-01,-0.052631578947368474,-0.10493411561027222,0.02674294837679625,0.061797752808988804,-0.23076923076923073
2016-04-01,0.0277777777777779,0.03309692671394804,0.016457172476350923,-0.042328042328042215,0.7
2016-05-01,0.0,0.009985437903057948,-0.02052524222335539,0.0,0.4117647058823528
2016-06-01,0.027027027027026973,-0.09062821833161683,-0.14714304308212933,-0.09392265193370175,0.9166666666666667
2016-07-01,0.026315789473684292,-0.29682899207248015,-0.269820679130103,-0.08536585365853655,-0.15217391304347827
2016-08-01,0.025641025641025772,-0.012240296344016799,-0.22447486675723693,0.040000000000000036,-0.641025641025641
2016-09-01,0.0,0.1969672264797,0.11076674302654643,0.04487179487179471,0.2142857142857142
2016-10-01,0.0,0.04931208282250377,0.30777629503821435,0.07975460122699385,-0.4117647058823529
2016-11-01,0.02499999999999991,0.5976892119953263,0.28181818181818175,0.21590909090909105,-1.4
2016-12-01,0.3170731707317074,0.04420248638985935,0.037487335359675855,0.16355140186915884,1.0
2017-01-01,0.20370370370370372,0.018519959536222874,-0.009277343750000111,-0.02409638554216864,1.125
2017-02-01,0.01538461538461533,0.09863243945297584,-0.08061677110469612,-0.004115226337448652,-0.4117647058823529
2017-03-01,0.19696969696969702,0.011404728789986107,-0.08561801194669938,0.024793388429751984,0.30000000000000004
2017-04-01,0.139240506329114,-0.13366336633663356,-0.0963986599664991,-0.07258064516129037,-0.7692307692307693
2017-05-01,0.011111111111111072,-0.06880952380952376,0.03577718046158118,0.0,1.666666666666667
2017-06-01,0.1428571428571428,-0.08744566607005888,-0.02944071588366881,-0.047826086956521685,0.875
2017-07-01,0.10576923076923062,0.12711310357709915,0.17213719343536793,0.05936073059360725,0.0
2017-08-01,0.008695652173912993,-0.13481935697712966,-0.1157869896955872,-0.047413793103448176,-0.8666666666666667
2017-09-01,-0.008620689655172376,0.06780959678191745,0.10630726803665147,-0.004524886877827927,5.0
2017-10-01,0.0,0.030496008610637837,0.11096815696365381,0.07272727272727253,0.08333333333333348
2017-11-01,0.008695652173912993,-0.17599442945426058,-0.03742038216560495,-0.004237288135593098,-0.46153846153846145
2017-12-01,0.12068965517241392,-0.07193408682792857,-0.03895029701481323,0.02127659574468077,0.2857142857142856
2018-01-01,0.08461538461538454,0.17470976553608009,0.08997731006963461,0.07500000000000018,0.7777777777777779
2018-02-01,0.007092198581560183,0.23001647127216351,0.15095829445122377,0.10852713178294571,-0.4375
2018-03-01,0.06338028169014098,-0.07932256794013393,-0.05949856554820998,-0.006993006993006978,0.0
2018-04-01,0.11920529801324498,-0.03653319644079389,0.001856763925729421,0.010563380281690238,0.11111111111111116
2018-05-01,0.00591715976331364,0.09617263120504371,-0.006089489012443661,0.03832752613240409,-0.4
2018-06-01,0.07058823529411762,0.04382696046662349,-0.05241076185402238,-0.02348993288590595,0.0
2018-07-01,0.049450549450549275,-0.06977105161039954,-0.03443671375360191,-0.0068728522336769515,1.0
2018-08-01,0.0,0.13924578675120958,0.018341946284300192,0.0,0.8333333333333335
2018-09-01,0.020942408376963373,-0.033394361039912,0.07376170395254089,0.03806228373702414,0.13636363636363646
2018-10-01,0.12307692307692308,0.17842260777331598,0.029221859814950513,0.050000000000000044,0.040000000000000036
2018-11-01,0.004566210045662267,-0.09611675453259605,-0.05956538610787743,-0.00952380952380949,-0.34615384615384615
2018-12-01,0.031818181818181746,-0.1378476420798065,-0.09737982257066224,-0.09294871794871795,-1.1176470588235294
2019-01-01,0.05726872246696035,-0.008167642933751385,0.007314285714285829,-0.042402826855123754,-1.0
2019-02-01,0.0,-0.06845782731658634,-0.0628545495802133,-0.011070110701106972,-inf
2019-03-01,0.004166666666666874,-0.11527814983480655,-0.039548022598870136,-0.04104477611940305,5.333333333333334
2019-04-01,0.004149377593360981,-0.04016955995155436,0.0005042016806724448,-0.015564202334630406,-0.5263157894736843
2019-05-01,-0.012396694214875992,-0.08401682439537328,-0.050898706534520555,-0.05138339920948609,1.1111111111111112
2019-06-01,-0.004184100418410108,-0.3409482263804384,-0.1867256637168141,-0.13750000000000007,0.736842105263158
2019-07-01,0.008403361344537785,-0.37833130116704417,-0.0964091403699674,-0.004830917874396046,-0.030303030303030276
2019-08-01,-0.11250000000000004,-0.7217708041468198,-0.3044315992292871,-0.20873786407766992,0.7500000000000002
2019-09-01,-0.04225352112676051,-0.5186304128902316,0.0354916897506925,0.042944785276073594,-0.2321428571428572
2019-10-01,-0.1029411764705882,1.771966527196653,0.06554087945159681,0.00588235294117645,-0.3023255813953488
2019-11-01,-0.15300546448087438,1.2762264150943392,0.20037658873372055,0.0584795321637428,-0.4666666666666667
2019-12-01,0.0,0.21419098143236082,0.08601307189542484,0.027624309392265234,-0.6875
2020-01-01,0.0,-0.13653741125068275,-0.12915262397688965,-0.05376344086021512,1.6
2020-02-01,0.019354838709677358,-0.5781151170145478,-0.12508638562543195,-0.1477272727272727,1.3846153846153846
2020-03-01,-0.5886075949367089,1.7601199400299854,-0.2718799368088468,-0.42000000000000004,-1.032258064516129
2020-04-01,-0.9230769230769231,0.5043454644215097,-0.22390974180950307,-0.2413793103448275,-9.0
2020-05-01,0.0,-0.1361256544502617,-0.23315627620911383,0.015151515151515138,-1.0
2020-06-01,0.5999999999999999,-0.26687565308254957,0.013488880787459134,0.08955223880596996,inf
2020-07-01,0.125,-0.370866590649943,-0.24676258992805766,-0.15068493150684925,-0.6666666666666666
2020-08-01,0.11111111111111116,-0.27276846397825105,0.29751671442215843,0.048387096774193505,3.5
2020-09-01,-0.10000000000000009,-0.23364485981308414,0.004784688995215447,0.04615384615384621,-0.6666666666666667
2020-10-01,0.0,-0.9959349593495935,0.12014652014652016,0.1617647058823528,1.666666666666667
2020-11-01,0.0,-111.60000000000001,0.25441465009810327,0.10126582278481,-0.25
2020-12-01,0.0,0.6546112115732368,-0.15954118873826895,0.06896551724137945,-0.33333333333333326
2021-01-01,0.0,-0.30491803278688523,0.1389578163771712,0.16129032258064524,1.75
2021-02-01,-0.11111111111111105,-2.0125786163522013,0.6944444444444442,0.16666666666666652,1.727272727272727
2021-03-01,-0.12499999999999989,1.2950310559006208,0.3590485374477661,0.2777777777777779,-0.19999999999999996
2021-04-01,0.0,0.3870094722598105,0.006977294228949882,0.01863354037267073,-0.25
2021-05-01,-0.14285714285714302,0.8385365853658537,0.06376981796829129,-0.012195121951219412,-0.11111111111111105
2021-06-01,0.3333333333333335,-0.1939506500397984,-0.05619342018105544,-0.06172839506172845,-0.375
2021-07-01,0.25,-0.46017116524028967,-0.1836472102000234,-0.13157894736842102,-0.7
2021-08-01,-0.10000000000000009,-0.6353658536585366,-0.07723169508525574,-0.030303030303030276,0.3333333333333335
2021-09-01,-0.11111111111111105,2.2892976588628766,0.24580745341614896,0.0703125,2.25
2021-10-01,0.0,0.7910523640061005,0.3498691262619966,0.15328467153284664,0.46153846153846145
2021-11-01,0.0,-0.11325574794209481,-0.13259464450600178,-0.012658227848101222,-0.4736842105263158
2021-12-01,0.0,-0.1065941101152369,-0.1084734937193953,-0.05769230769230771,0.40000000000000013
2022-01-01,0.0,0.9129344321031889,0.43892537313432833,0.19727891156462585,1.4285714285714284
2022-02-01,0.0,0.7684959730286569,0.23566509003402203,0.09659090909090895,0.0588235294117645
2022-03-01,1.5,0.11745392925227693,0.03800953596131884,0.10362694300518127,0.16666666666666674
